date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:30	240181/240181	---M--	200	added ('OK')	image/png	etag:%22b1e38cb597b0175c360437ebe93bbdda%22	https://colosseum.com/images/breakout/hero-character-2.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/hero-character-2.png	(from https://colosseum.com/breakout)
17:24:31	281023/281023	---M--	200	added ('OK')	image/jpeg	etag:%220ab0785208c9dc20dad5c44d17522a0b%22	https://colosseum.com/images/breakout/hero-character-3.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/hero-character-3.jpg	(from https://colosseum.com/breakout)
17:24:31	131125/131125	---M--	200	added ('OK')	image/png	etag:%2214e6ee849555f32b0af67d0440f3ec88%22	https://colosseum.com/images/breakout/accelerator-1.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/accelerator-1.png	(from https://colosseum.com/breakout)
17:24:31	241068/241068	---M--	200	added ('OK')	image/png	etag:%228cfaebf4f830cf2dcd90c498ba1fe33c%22	https://colosseum.com/images/breakout/accelerator-2.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/accelerator-2.png	(from https://colosseum.com/breakout)
17:24:31	235411/235411	---M--	200	added ('OK')	image/png	etag:%224e58036bc7e94d5e4df5d281bd2c7fe2%22	https://colosseum.com/images/breakout/accelerator-3.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/accelerator-3.png	(from https://colosseum.com/breakout)
17:24:31	207245/207245	---M--	200	added ('OK')	image/png	etag:%221654b1032478a9ba5a53ba848f148613%22	https://colosseum.com/images/breakout/trophy-bw-background-light.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/trophy-bw-background-light.png	(from https://colosseum.com/breakout)
17:24:32	7233/7233	---M--	200	added ('OK')	image/png	etag:%22434e3b87a399dd82770d84c1967a8078%22	https://colosseum.com/images/breakout/sponsors/pumpfun-logo.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/pumpfun-logo.png	(from https://colosseum.com/breakout)
17:24:32	228917/228917	---M--	200	added ('OK')	image/png	etag:%22822e9c828710bb5b9b93c46e4e8e64af%22	https://colosseum.com/images/breakout/trophy-bw-background-dark.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/trophy-bw-background-dark.png	(from https://colosseum.com/breakout)
17:24:32	3635/3635	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229419436f443d24d93bd5c30c8b4d9b45%22	https://colosseum.com/images/breakout/sponsors/solana-foundation-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/solana-foundation-logo.svg	(from https://colosseum.com/breakout)
17:24:32	4723/4723	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229dca7928f8334a04cb5548be351f2ba8%22	https://colosseum.com/images/breakout/sponsors/solana-mobile-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/solana-mobile-logo.svg	(from https://colosseum.com/breakout)
17:24:32	279278/279278	---M--	200	added ('OK')	image/png	etag:%22653016d82c086ee43883da8f15717225%22	https://colosseum.com/images/breakout/dropout.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/dropout.png	(from https://colosseum.com/breakout)
17:24:33	12208/12208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263999ac7e918a44745958f28f32e4c53%22	https://colosseum.com/images/breakout/sponsors/render-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/render-logo.svg	(from https://colosseum.com/breakout)
17:24:33	249459/249459	---M--	200	added ('OK')	image/png	etag:%22ebd83a817f9a771e1c39ea7f5d0d2bd0%22	https://colosseum.com/images/breakout/tracks/depin.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/tracks/depin.png	(from https://colosseum.com/breakout)
17:24:33	20980/20980	---M--	200	added ('OK')	image/jpeg	etag:%22f8eed0fb2302857bafffc354a4683f89%22	https://colosseum.com/images/breakout/people/alejandra-martinez.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/alejandra-martinez.jpg	(from https://colosseum.com/breakout)
17:24:33	35708/35708	---M--	200	added ('OK')	image/jpeg	etag:%22e644a883325138104a18334a4355e187%22	https://colosseum.com/images/breakout/people/alon.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/alon.jpg	(from https://colosseum.com/breakout)
17:24:34	42898/42898	---M--	200	added ('OK')	image/jpeg	etag:%22754314c7ab5e2b12e4317b5241bf305c%22	https://colosseum.com/images/breakout/people/amanda-young.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/amanda-young.jpg	(from https://colosseum.com/breakout)
17:24:34	650475/650475	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Feb%202026%2011:54:31%20GMT	https://colosseum.com/breakout/resources	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/breakout/resources.html	(from https://colosseum.com/breakout)
17:24:34	35993/35993	---M--	200	added ('OK')	image/jpeg	etag:%2231cfe7793782cee6a7872b320b85643c%22	https://colosseum.com/images/breakout/people/andrea-fortugno.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/andrea-fortugno.jpg	(from https://colosseum.com/breakout)
17:24:34	77638/77638	---M--	200	added ('OK')	image/png	etag:%229a5c39e30f3e259b795acf0151a11c06%22	https://colosseum.com/images/breakout/people/anatoly.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/anatoly.png	(from https://colosseum.com/breakout)
17:24:34	121096/121096	---M--	200	added ('OK')	image/png	etag:%226580e06316fb55d2c8e052a07be826a8%22	https://colosseum.com/images/breakout/people/anna.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/anna.png	(from https://colosseum.com/breakout)
17:24:34	33051/33051	---M--	200	added ('OK')	image/png	etag:%22c9b753eb55f3b5f0c9ab96ee031bac63%22	https://colosseum.com/images/breakout/people/arnold-lee.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/arnold-lee.png	(from https://colosseum.com/breakout)
17:24:35	91770/91770	---M--	200	added ('OK')	image/jpeg	etag:%226259759b2e3b0caa5819728f4ea4e56d%22	https://colosseum.com/images/breakout/people/brandon-schroedle.jpeg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/brandon-schroedle.jpeg	(from https://colosseum.com/breakout)
17:24:35	9678/9678	---M--	200	added ('OK')	image/jpeg	etag:%22bbd3f38f9b08104c2ed0d1991abab521%22	https://colosseum.com/images/breakout/people/clay-robbins.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/clay-robbins.jpg	(from https://colosseum.com/breakout)
17:24:35	18173/18173	---M--	200	added ('OK')	image/jpeg	etag:%22f7b0ce48225aa3c8ac11b96bdf40d0f0%22	https://colosseum.com/images/breakout/people/craig-burel.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/craig-burel.jpg	(from https://colosseum.com/breakout)
17:24:35	7370/7370	---M--	200	added ('OK')	image/jpeg	etag:%221b12b558fe36fed30680c1239a2a7d12%22	https://colosseum.com/images/breakout/people/dan.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/dan.jpg	(from https://colosseum.com/breakout)
17:24:36	9145/9145	---M--	200	added ('OK')	image/jpeg	etag:%22dd392e95a0c850816fa24714b15e617a%22	https://colosseum.com/images/breakout/people/daniel-leavitt.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/daniel-leavitt.jpg	(from https://colosseum.com/breakout)
17:24:36	880/880	---M--	200	added ('OK')	image/png	etag:%2259c6373a85e2594f1dde81825e19a600%22	https://colosseum.com/images/breakout/people/dean-machine.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/dean-machine.png	(from https://colosseum.com/breakout)
17:24:37	16366/16366	---M--	200	added ('OK')	image/jpeg	etag:%229cd77dbe595387556d9591c560877490%22	https://colosseum.com/images/breakout/people/dom-kwok.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/dom-kwok.jpg	(from https://colosseum.com/breakout)
17:24:37	75584/75584	---M--	200	added ('OK')	image/png	etag:%221fdef01cfaf9f017726c44c0771fa776%22	https://colosseum.com/images/breakout/people/gabriele-picco.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/gabriele-picco.png	(from https://colosseum.com/breakout)
17:24:37	27905/27905	---M--	200	added ('OK')	image/jpeg	etag:%222eb04ee1e60d501006464707ad7ef31c%22	https://colosseum.com/images/breakout/people/hardhat-chad.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/hardhat-chad.jpg	(from https://colosseum.com/breakout)
17:24:37	138286/138286	---M--	200	added ('OK')	image/png	etag:%228ddb5e7093d76f5a7e42ce510c1e47eb%22	https://colosseum.com/images/breakout/people/jeff-burke.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/jeff-burke.png	(from https://colosseum.com/breakout)
17:24:38	6932/6932	---M--	200	added ('OK')	image/jpeg	etag:%22d53c25e97f06e25fe081b29703808fbb%22	https://colosseum.com/images/breakout/people/jakob-povsic.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/jakob-povsic.jpg	(from https://colosseum.com/breakout)
17:24:38	39028/39028	---M--	200	added ('OK')	image/jpeg	etag:%2263d1dcd57d455e47933c1d69b811dda1%22	https://colosseum.com/images/breakout/people/joe-takayama.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/joe-takayama.jpg	(from https://colosseum.com/breakout)
17:24:38	17824/17824	---M--	200	added ('OK')	image/jpeg	etag:%2269fea9350eab92bca8da2c96ea65cfda%22	https://colosseum.com/images/breakout/people/kash-dhanda.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/kash-dhanda.jpg	(from https://colosseum.com/breakout)
17:24:38	30746/30746	---M--	200	added ('OK')	image/jpeg	etag:%22842665bc4b8963be7c1e951068fa983f%22	https://colosseum.com/images/breakout/people/kyle-samani.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/kyle-samani.jpg	(from https://colosseum.com/breakout)
17:24:38	20683/20683	---M--	200	added ('OK')	image/jpeg	etag:%228c4407b0fb493ed4b6c59a85b6ae1e0b%22	https://colosseum.com/images/breakout/people/lily-liu.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/lily-liu.jpg	(from https://colosseum.com/breakout)
17:24:39	33691/33691	---M--	200	added ('OK')	image/jpeg	etag:%222bb657522ce17509c99ee250306102bc%22	https://colosseum.com/images/breakout/people/matty.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/matty.jpg	(from https://colosseum.com/breakout)
17:24:39	17486/17486	---M--	200	added ('OK')	image/png	etag:%22ad9b2c2c8a570f433750e78097f16364%22	https://colosseum.com/images/breakout/people/max-monciardini.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/max-monciardini.png	(from https://colosseum.com/breakout)
17:24:39	7264/7264	---M--	200	added ('OK')	image/jpeg	etag:%222034639b40f67807ea08145f442137b4%22	https://colosseum.com/images/breakout/people/michael-rinko.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/michael-rinko.jpg	(from https://colosseum.com/breakout)
17:24:39	23976/23976	---M--	200	added ('OK')	image/jpeg	etag:%22b52f4269c2489852f1ac7baf48c4ae5c%22	https://colosseum.com/images/breakout/people/mike-hale.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/mike-hale.jpg	(from https://colosseum.com/breakout)
17:24:40	13196/13196	---M--	200	added ('OK')	image/jpeg	etag:%22f4462afb8d9f250fae42f4eb78620862%22	https://colosseum.com/images/breakout/people/nate-levine.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/nate-levine.jpg	(from https://colosseum.com/breakout)
17:24:40	16121/16121	---M--	200	added ('OK')	image/jpeg	etag:%22b30add215773324d9c93395a665095e9%22	https://colosseum.com/images/breakout/people/paul-veradittakit.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/paul-veradittakit.jpg	(from https://colosseum.com/breakout)
17:24:40	36317/36317	---M--	200	added ('OK')	image/jpeg	etag:%22411dde6cb7e19b55da49fafaaa1c1479%22	https://colosseum.com/images/breakout/people/phil-hedayatnia.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/phil-hedayatnia.jpg	(from https://colosseum.com/breakout)
17:24:40	22644/22644	---M--	200	added ('OK')	image/jpeg	etag:%22408be713343aa346b2b64275a69a2864%22	https://colosseum.com/images/breakout/people/phil-kwok.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/phil-kwok.jpg	(from https://colosseum.com/breakout)
17:24:41	111729/111729	---M--	200	added ('OK')	image/png	etag:%228551786db3669bc38f89d216c1b9a36a%22	https://colosseum.com/images/breakout/people/raj.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/raj.png	(from https://colosseum.com/breakout)
17:24:41	9763/9763	---M--	200	added ('OK')	image/jpeg	etag:%229c82390a3be682f95eaedfffb417775e%22	https://colosseum.com/images/breakout/people/riku.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/riku.jpg	(from https://colosseum.com/breakout)
17:24:41	10237/10237	---M--	200	added ('OK')	image/jpeg	etag:%2259ca1dd692de994c1bf4a4b0e8385f8f%22	https://colosseum.com/images/breakout/people/rodolfo-gonzalez.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/rodolfo-gonzalez.jpg	(from https://colosseum.com/breakout)
17:24:41	24811/24811	---M--	200	added ('OK')	image/jpeg	etag:%222b61cd9bc0fda0c8ac52e3f173ee459d%22	https://colosseum.com/images/breakout/people/ross-cohen.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/ross-cohen.jpg	(from https://colosseum.com/breakout)
17:24:41	46537/46537	---M--	200	added ('OK')	image/jpeg	etag:%22052ee2bb00bc60cef83ac9443815a8f2%22	https://colosseum.com/images/breakout/people/ryan-shea.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/ryan-shea.jpg	(from https://colosseum.com/breakout)
17:24:41	22279/22279	---M--	200	added ('OK')	image/jpeg	etag:%2247a9fda8e931d37a34e8ea9436b82f29%22	https://colosseum.com/images/breakout/people/shayon-sengupta.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/shayon-sengupta.jpg	(from https://colosseum.com/breakout)
17:24:42	15978/15978	---M--	200	added ('OK')	image/jpeg	etag:%2278a6a8073294f2c10a5e7d624a621ea4%22	https://colosseum.com/images/breakout/people/shek.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/shek.jpg	(from https://colosseum.com/breakout)
17:24:42	14889/14889	---M--	200	added ('OK')	image/jpeg	etag:%22463f5e7251a468789cf897d91d28134f%22	https://colosseum.com/images/breakout/people/smac.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/smac.jpg	(from https://colosseum.com/breakout)
17:24:43	29623/29623	---M--	200	added ('OK')	image/jpeg	etag:%22c188a553eefc618729275bd5e08c6d3b%22	https://colosseum.com/images/breakout/people/solana-legend.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/solana-legend.jpg	(from https://colosseum.com/breakout)
17:24:43	24047/24047	---M--	200	added ('OK')	image/jpeg	etag:%2299f62887e8a12d2fbcaa68fa0fb37106%22	https://colosseum.com/images/breakout/people/stepan-simkin.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/stepan-simkin.jpg	(from https://colosseum.com/breakout)
17:24:43	19548/19548	---M--	200	added ('OK')	image/jpeg	etag:%22f530db2a60a698cf667b921a15127e75%22	https://colosseum.com/images/breakout/people/tony-plasencia.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/tony-plasencia.jpg	(from https://colosseum.com/breakout)
17:24:43	38418/38418	---M--	200	added ('OK')	image/jpeg	etag:%225e63f4e73faac430e947c12b26c409e6%22	https://colosseum.com/images/breakout/people/urban-osvald.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/urban-osvald.jpg	(from https://colosseum.com/breakout)
17:24:43	13438/13438	---M--	200	added ('OK')	image/jpeg	etag:%22fe0b688c8c63992d0a4d4b91479a24f9%22	https://colosseum.com/images/breakout/people/wesley-tang-wymer.jpeg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/wesley-tang-wymer.jpeg	(from https://colosseum.com/breakout)
17:24:43	23898/23898	---M--	200	added ('OK')	image/jpeg	etag:%22d6e5cff1321d1a6f4eca329958a94a32%22	https://colosseum.com/images/breakout/people/bri-migliaccio.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/bri-migliaccio.jpg	(from https://colosseum.com/breakout)
17:24:44	76476/76476	---M--	200	added ('OK')	image/png	etag:%22609d0435be48811780dca5bb38443533%22	https://colosseum.com/images/breakout/people/jeff-paul.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/jeff-paul.png	(from https://colosseum.com/breakout)
17:24:44	18200/18200	---M--	200	added ('OK')	image/jpeg	etag:%22bd025c68fed5cafac944a002775d52b9%22	https://colosseum.com/images/breakout/people/jonas-hahn.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/jonas-hahn.jpg	(from https://colosseum.com/breakout)
17:24:44	6343/6343	---M--	200	added ('OK')	image/png	etag:%2270f9915ced96064883d936d7e123ec34%22	https://colosseum.com/images/breakout/people/colosseum-team.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/colosseum-team.png	(from https://colosseum.com/breakout)
17:24:45	15697/15697	---M--	200	added ('OK')	image/jpeg	etag:%22c5de7f561d398d151975cd8154f20e5e%22	https://colosseum.com/images/breakout/people/nate-solomon.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/nate-solomon.jpg	(from https://colosseum.com/breakout)
17:24:45	100398/100398	---M--	200	added ('OK')	image/jpeg	etag:%220d0f50e3a0a2a08ef0b561d74a0adaef%22	https://colosseum.com/images/breakout/people/micaiah-reid.jpg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/people/micaiah-reid.jpg	(from https://colosseum.com/breakout)
17:24:45	7235/7235	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a0a366956a62c743d35bd4927c47f121%22	https://colosseum.com/images/breakout/sponsors/perena-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/perena-logo.svg	(from https://colosseum.com/breakout)
17:24:45	1234/1234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220fcbd94d4d60f55dfb43ee794f59b8f9%22	https://colosseum.com/images/breakout/sponsors/wormhole-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/wormhole-logo.svg	(from https://colosseum.com/breakout)
17:24:45	4623/4623	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a62b9dc183b963a14ab49d3ab5ae92f5%22	https://colosseum.com/images/breakout/sponsors/replit-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/replit-logo.svg	(from https://colosseum.com/breakout)
17:24:46	2810/2810	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225373f7615ded5675e379a895a3e14095%22	https://colosseum.com/images/breakout/sponsors/metaplex-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/metaplex-logo.svg	(from https://colosseum.com/breakout)
17:24:46	21330/21330	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dcf896d3048eb1b9386350778f79aa0%22	https://colosseum.com/images/breakout/sponsors/walrus-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/walrus-logo.svg	(from https://colosseum.com/breakout)
17:24:46	9569/9569	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22512dccf8265c10d24c8c10897c158333%22	https://colosseum.com/images/breakout/sponsors/magicblock-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/magicblock-logo.svg	(from https://colosseum.com/breakout)
17:24:46	3745/3745	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cc2d77908c32af3290715109e2644eca%22	https://colosseum.com/images/breakout/sponsors/tokamai-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/tokamai-logo.svg	(from https://colosseum.com/breakout)
17:24:47	7611/7611	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2251527f429e02ce3c8d33581e805ca7ff%22	https://colosseum.com/images/breakout/sponsors/txtx-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/txtx-logo.svg	(from https://colosseum.com/breakout)
17:24:47	2189/2189	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b0b0f0880538629484551a41b5c1a687%22	https://colosseum.com/images/breakout/sponsors/boost-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/boost-logo.svg	(from https://colosseum.com/breakout)
17:24:47	1995/1995	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a9ce3429b548de460ec7f1419ef08ef%22	https://colosseum.com/images/breakout/sponsors/privy-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/privy-logo.svg	(from https://colosseum.com/breakout)
17:24:47	6491/6491	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227feb8ebe961314c721deb8577195479d%22	https://colosseum.com/images/breakout/sponsors/helius-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/helius-logo.svg	(from https://colosseum.com/breakout)
17:24:48	11877/11877	---M--	200	added ('OK')	image/png	etag:%22741ecf1c1b70bfa549da2a654dc629f0%22	https://colosseum.com/images/breakout/sponsors/triton-logo.png	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/triton-logo.png	(from https://colosseum.com/breakout)
17:24:48	12280/12280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d32101b5e7b8b39709205bb1dd749ae0%22	https://colosseum.com/images/breakout/sponsors/quicknode-logo.svg	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/images/breakout/sponsors/quicknode-logo.svg	(from https://colosseum.com/breakout)
17:24:49	228978/228978	---M--	200	added ('OK')	application/pdf	etag:%22de1fc67dd53da4ebd0e2478cec5eaef1%22	https://colosseum.com/files/Breakout%20Hackathon%20Official%20Rules%202025.pdf	C:/Users/JasD/OneDrive/Desktop/website/hackwavev1/colosseum.com/files/Breakout%20Hackathon%20Official%20Rules%202025.pdf	(from https://colosseum.com/breakout)
